  Time[s]              udot                vdot                 wdot                  pdot               qdot                 rdot                 xdot                  ydot                 zdot                   e0dot                exdot               eydot              ezdot
  7.000000000000e-01  -1.657226462547e+00  -1.782008363281e+01   6.243314508888e+00  -2.218352733708e-01   3.175728027278e-02  -7.516058484460e-02   2.210877831018e+02   3.594041581182e+00   3.023914706268e+00  -1.987307703913e-02  -1.981575755865e-01   1.173461682101e-02   9.672687004107e-03
  7.000000000000e-01  -1.653608120614e+00  -1.764545239624e+01   6.236371194596e+00  -2.236368365011e-01   3.189655602717e-02  -7.557476965335e-02   2.210389712219e+02   3.558528773196e+00   2.997492731311e+00  -1.985725028328e-02  -1.972917949033e-01   1.171875728610e-02   9.402720931099e-03
  7.000000000000e-01  -1.715451735769e+00  -1.823993607413e+01   5.819162858377e+00  -1.906424095092e-01   3.176971040487e-02  -8.134296520175e-02   2.211016772257e+02   3.665716885677e+00   3.091807719675e+00  -2.246583250906e-02  -2.029531394874e-01   1.197875610708e-02   8.313444939065e-03

  8.000000000000e-01  -1.715117822585e+00  -1.824034953450e+01   5.816169977195e+00  -1.905534906981e-01   3.176313294417e-02  -8.140745505372e-02   2.211021702126e+02   3.665965944340e+00   3.092260486314e+00  -2.246879987071e-02  -2.029239144454e-01   1.197573851117e-02   8.317339169496e-03
  8.000000000000e-01  -1.766919686806e+00  -1.866585272722e+01   5.367185022349e+00  -1.593414111503e-01   3.183808656953e-02  -8.757884549874e-02   2.211638862168e+02   3.749296241946e+00   3.175350373742e+00  -2.515850394000e-02  -2.077139340958e-01   1.217500319695e-02   6.955880713719e-03
  8.000000000000e-01  -1.763951137148e+00  -1.849357787053e+01   5.373667646664e+00  -1.613298620552e-01   3.198608374332e-02  -8.781312364811e-02   2.211097007906e+02   3.711358031777e+00   3.147759857881e+00  -2.512351423753e-02  -2.069429890397e-01   1.217162807177e-02   6.684630858437e-03
  8.000000000000e-01  -1.806784534076e+00  -1.875730063920e+01   4.916746118523e+00  -1.322934388723e-01   3.227408325167e-02  -9.402255945818e-02   2.211668522613e+02   3.768243222493e+00   3.218841591409e+00  -2.785787500084e-02  -2.110548761392e-01   1.233017562963e-02   5.050013059271e-03

  9.000000000000e-01  -1.806329256239e+00  -1.875552573319e+01   4.913888336302e+00  -1.322212932289e-01   3.227062168702e-02  -9.408626633233e-02   2.211672890378e+02   3.768376875449e+00   3.219273116390e+00  -2.785932463760e-02  -2.110226534638e-01   1.232653115304e-02   5.050248617438e-03
  9.000000000000e-01  -1.837929216355e+00  -1.884993973177e+01   4.442870567220e+00  -1.051543606028e-01   3.275637880168e-02  -1.005267497327e-01   2.212228291085e+02   3.799120463075e+00   3.280543790274e+00  -3.062916660014e-02  -2.143591610725e-01   1.242985628089e-02   3.141109964016e-03
  9.000000000000e-01  -1.835783755766e+00  -1.868645110050e+01   4.461870762955e+00  -1.072801746652e-01   3.290173271194e-02  -1.005849803633e-01   2.211647357252e+02   3.759287933962e+00   3.252687047517e+00  -3.057982789019e-02  -2.136907158460e-01   1.243896819979e-02   2.878263455661e-03
  9.000000000000e-01  -1.857805077034e+00  -1.863152168895e+01   3.998649344126e+00  -8.246497939898e-02   3.357496413863e-02  -1.069043843094e-01   2.212160117548e+02   3.761951741076e+00   3.303975080000e+00  -3.335945958617e-02  -2.164591044952e-01   1.250793390944e-02   7.137923483190e-04

  1.000000000000e+00  -1.857229287471e+00  -1.862770061876e+01   3.996134087314e+00  -8.241274885570e-02   3.357442610439e-02  -1.069651612792e-01   2.212163802744e+02   3.761995620758e+00   3.304395317943e+00  -3.335917088122e-02  -2.164246661072e-01   1.250380349866e-02   7.105088284933e-04
  1.000000000000e+00  -1.867182577784e+00  -1.841022749502e+01   3.535550992252e+00  -5.970289263850e-02   3.442712473817e-02  -1.133458699331e-01   2.212655114532e+02   3.736504330930e+00   3.347534118169e+00  -3.613564764003e-02  -2.185218494724e-01   1.252220497911e-02  -1.720928946088e-03
  1.000000000000e+00  -1.866058972961e+00  -1.826133464662e+01   3.565136939482e+00  -6.190780164098e-02   3.456015232706e-02  -1.132394439780e-01   2.212049018416e+02   3.695268581373e+00   3.320292307897e+00  -3.607823682239e-02  -2.179605339287e-01   1.254324125084e-02  -1.966344087935e-03
  1.000000000000e+00  -1.866267679647e+00  -1.791261371435e+01   3.125374514300e+00  -4.146070713744e-02   3.556428871159e-02  -1.193557770862e-01   2.212501138435e+02   3.640221790573e+00   3.355626824804e+00  -3.883922716774e-02  -2.196018016689e-01   1.253199163020e-02  -4.626965639124e-03

  1.100000000000e+00  -1.865580487831e+00  -1.790699187614e+01   3.123368363549e+00  -4.143036922855e-02   3.556624808881e-02  -1.194116326696e-01   2.212504069995e+02   3.640204289828e+00   3.356045312254e+00  -3.883711827224e-02  -2.195660876765e-01   1.252751756445e-02  -4.633472367697e-03
  1.100000000000e+00  -1.853434570562e+00  -1.740886036615e+01   2.700518724600e+00  -2.316503236434e-02   3.672067016786e-02  -1.254297022543e-01   2.212930656502e+02   3.555248549214e+00   3.385091084508e+00  -4.156642619140e-02  -2.206451714595e-01   1.246931920665e-02  -7.544234359391e-03
  1.100000000000e+00  -1.853542870316e+00  -1.727939313230e+01   2.738061188924e+00  -2.538633454270e-02   3.683438781834e-02  -1.251764694471e-01   2.212311393825e+02   3.513047696787e+00   3.359257100503e+00  -4.150790962595e-02  -2.201921908243e-01   1.250135567765e-02  -7.764277548443e-03
  1.100000000000e+00  -1.832064389519e+00  -1.667242991567e+01   2.345433738418e+00  -9.329663117652e-03   3.809867522417e-02  -1.308083992373e-01   2.212702381363e+02   3.397196371676e+00   3.382761565232e+00  -4.420760681941e-02  -2.209257511437e-01   1.241667526599e-02  -1.087119247087e-02

  1.200000000000e+00  -1.831284108864e+00  -1.666533304454e+01   2.344046960688e+00  -9.321967437920e-03   3.810256472680e-02  -1.308576322505e-01   2.212704539274e+02   3.397145987921e+00   3.383186341103e+00  -4.420374088305e-02  -2.208897840059e-01   1.241199081717e-02  -1.088049415143e-02
  1.200000000000e+00  -1.797849186751e+00  -1.592733200109e+01   1.979168271158e+00   4.539614791187e-03   3.948168422688e-02  -1.362484536815e-01   2.213067327218e+02   3.249867699499e+00   3.402415951848e+00  -4.685499531883e-02  -2.211712308151e-01   1.228305634065e-02  -1.421251832461e-02
  1.200000000000e+00  -1.799387547335e+00  -1.582090775206e+01   2.021709988871e+00   2.364759583512e-03   3.957220879422e-02  -1.358711909058e-01   2.212444188219e+02   3.207078557737e+00   3.378649427955e+00  -4.680228948425e-02  -2.208242896130e-01   1.232503431361e-02  -1.440066586315e-02
  1.200000000000e+00  -1.757669863943e+00  -1.499930384757e+01   1.692505196707e+00   1.413280251806e-02   4.101918643003e-02  -1.407794363783e-01   2.212774823155e+02   3.027675632663e+00   3.394636389179e+00  -4.942117159728e-02  -2.208649459435e-01   1.217166738641e-02  -1.789061739688e-02

  1.300000000000e+00  -1.756823832878e+00  -1.499110927869e+01   1.691786760705e+00   1.411828214847e-02   4.102439611044e-02  -1.408207295214e-01   2.212776235190e+02   3.027618519848e+00   3.395073328828e+00  -4.941574714546e-02  -2.208297532027e-01   1.216689244177e-02  -1.790218752244e-02
  1.300000000000e+00  -1.704287838276e+00  -1.406071528230e+01   1.397317241681e+00   2.374037736221e-02   4.254938363436e-02  -1.453666591665e-01   2.213077400660e+02   2.815474223155e+00   3.408915120971e+00  -5.198151280150e-02  -2.205255727856e-01   1.197143922134e-02  -2.158543109673e-02
  1.300000000000e+00  -1.707414147836e+00  -1.397963954608e+01   1.441922891333e+00   2.167114643948e-02   4.261576915808e-02  -1.448913371327e-01   2.212456581883e+02   2.772409262395e+00   3.387718690428e+00  -5.194084675159e-02  -2.202790798942e-01   1.202236901844e-02  -2.173679073118e-02
  1.300000000000e+00  -1.648254245907e+00  -1.299217678011e+01   1.184817666138e+00   2.936853037168e-02   4.417059364495e-02  -1.488854583767e-01   2.212728621586e+02   2.527000147661e+00   3.400622568224e+00  -5.448193504193e-02  -2.198297912824e-01   1.180404401864e-02  -2.553635182657e-02

  1.400000000000e+00  -1.647377435073e+00  -1.298328379126e+01   1.184759730495e+00   2.933325369884e-02   4.417655724442e-02  -1.489179251990e-01   2.212729355980e+02   2.526958239045e+00   3.401075184604e+00  -5.447526325395e-02  -2.197963364641e-01   1.179928590567e-02  -2.554960458150e-02
  1.400000000000e+00  -1.579238189799e+00  -1.191171565853e+01   9.656268163016e-01   3.499206006126e-02   4.577553989795e-02  -1.524532956996e-01   2.212971861781e+02   2.247661775843e+00   3.414051536122e+00  -5.696984048592e-02  -2.191031267983e-01   1.154109882621e-02  -2.950551288216e-02
  1.400000000000e+00  -1.584041481814e+00  -1.185699990799e+01   1.009665440301e+00   3.308096021214e-02   4.581918701464e-02  -1.519073756873e-01   2.212356433010e+02   2.204571066644e+00   3.395765121706e+00  -5.694626585847e-02  -2.189486172932e-01   1.160020474860e-02  -2.961692226617e-02
  1.400000000000e+00  -1.511430130756e+00  -1.075482462999e+01   8.263978085770e-01   3.702807157249e-02   4.741712557164e-02  -1.548490693523e-01   2.212572174921e+02   1.890941707238e+00   3.410101771660e+00  -5.943258804869e-02  -2.181941980450e-01   1.132093567302e-02  -3.364597399625e-02

  1.500000000000e+00  -1.510562710809e+00  -1.074562787091e+01   8.269470605757e-01   3.697433419087e-02   4.742338198071e-02  -1.548722583838e-01   2.212572330405e+02   1.890931586454e+00   3.410571445091e+00  -5.942506150993e-02  -2.181633260824e-01   1.131629360119e-02  -3.366030289160e-02
  1.500000000000e+00  -1.431381671971e+00  -9.585089920141e+00   6.816306975762e-01   3.904146073134e-02   4.903776663129e-02  -1.572849766158e-01   2.212759357016e+02   1.542404400009e+00   3.427268651490e+00  -6.188109933469e-02  -2.172564837930e-01   1.100010632493e-02  -3.780541100396e-02
  1.500000000000e+00  -1.437858303809e+00  -9.556556964183e+00   7.229632289969e-01   3.733222497836e-02   4.906158660857e-02  -1.566959044643e-01   2.212149514527e+02   1.499481507683e+00   3.412077192826e+00  -6.187816810246e-02  -2.171831811054e-01   1.106689310749e-02  -3.787542996325e-02
  1.500000000000e+00  -1.356661743518e+00  -8.390632295072e+00   6.096198255704e-01   3.793415371127e-02   5.065279661808e-02  -1.584992163062e-01   2.212311255212e+02   1.115615945690e+00   3.432427040044e+00  -6.434885757324e-02  -2.162852688802e-01   1.073232173956e-02  -4.205067759098e-02

  1.600000000000e+00  -1.355845972189e+00  -8.381500723819e+00   6.106923397094e-01   3.786486729336e-02   5.065902088582e-02  -1.585130819890e-01   2.212310950003e+02   1.115648469040e+00   3.432913570617e+00  -6.434091552269e-02  -2.162576687045e-01   1.072789288588e-02  -4.206548992028e-02
  1.600000000000e+00  -1.270856108981e+00  -7.182783329202e+00   5.327528018856e-01   3.678776657382e-02   5.224679472314e-02  -1.597433749144e-01   2.212445267054e+02   6.959835426632e-01   3.457974534869e+00  -6.680495821372e-02  -2.152870086895e-01   1.036069260944e-02  -4.631495275583e-02
  1.600000000000e+00  -1.278894686831e+00  -7.179227131416e+00   5.698185647130e-01   3.531411529426e-02   5.225431405512e-02  -1.591373619615e-01   2.211838788191e+02   6.533738822647e-01   3.445924198886e+00  -6.682456527738e-02  -2.152824545472e-01   1.043492966799e-02  -4.634376578908e-02
  1.600000000000e+00  -1.194416007963e+00  -5.998174799605e+00   5.184310441048e-01   3.304071035172e-02   5.380561510443e-02  -1.597664136894e-01   2.211948223974e+02   1.974262570251e-01   3.476933903949e+00  -6.933018042844e-02  -2.143759006196e-01   1.005347985984e-02  -5.058210835656e-02

  1.700000000000e+00  -1.193692871295e+00  -5.989436923898e+00   5.199274800689e-01   3.295918666417e-02   5.381162019932e-02  -1.597712658758e-01   2.211947585148e+02   1.975068012580e-01   3.477436245983e+00  -6.932227486092e-02  -2.143520844050e-01   1.004936515664e-02  -5.059685319249e-02
  1.700000000000e+00  -1.108313335267e+00  -4.799953055913e+00   4.996899361348e-01   2.924017160023e-02   5.534762422758e-02  -1.598082412806e-01   2.212030910795e+02  -2.950502217390e-01   3.515569999827e+00  -7.184980965970e-02  -2.134389371401e-01   9.641402306583e-03  -5.486773360576e-02
  1.700000000000e+00  -1.117690785668e+00  -4.819323613204e+00   5.315033116254e-01   2.802530656811e-02   5.534218736330e-02  -1.592093532212e-01   2.211423721382e+02  -3.372402070298e-01   3.506588405174e+00  -7.189218055304e-02  -2.134896308180e-01   9.723036346553e-03  -5.485698166259e-02
  1.700000000000e+00  -1.035168902885e+00  -3.667698838531e+00   5.316725088190e-01   2.339041995672e-02   5.683605315444e-02  -1.586742236317e-01   2.211481337538e+02  -8.669565450410e-01   3.552985287844e+00  -7.448976401189e-02  -2.126803205402e-01   9.306690836066e-03  -5.907858385393e-02

  1.800000000000e+00  -1.034574924009e+00  -3.659633810786e+00   5.334912070743e-01   2.330017453945e-02   5.684176856477e-02  -1.586706665554e-01   2.211480491843e+02  -8.668274037414e-01   3.553502323668e+00  -7.448232971486e-02  -2.126606170648e-01   9.302998869099e-03  -5.909277278447e-02
  1.800000000000e+00  -9.538951079339e-01  -2.521900648826e+00   5.596285319315e-01   1.747528261201e-02   5.831540848808e-02  -1.575473342522e-01   2.211512884218e+02  -1.433878660528e+00   3.609504056765e+00  -7.713281243451e-02  -2.118963469186e-01   8.868336850214e-03  -6.330695358984e-02
  1.800000000000e+00  -9.642845354455e-01  -2.561492337957e+00   5.857082205460e-01   1.653194980200e-02   5.829958846271e-02  -1.569768612671e-01   2.210899657926e+02  -1.475572973600e+00   3.603421089932e+00  -7.719660701641e-02  -2.119883530994e-01   8.957353915992e-03  -6.325951418017e-02
  1.800000000000e+00  -8.883935001102e-01  -1.478479978640e+00   6.260373465224e-01   1.007294040463e-02   5.973097203779e-02  -1.553282069641e-01   2.210904151162e+02  -2.080578548918e+00   3.670034652497e+00  -7.994490165080e-02  -2.113523657585e-01   8.521925985187e-03  -6.739046313619e-02

  1.900000000000e+00  -8.879580434491e-01  -1.471313386598e+00   6.280838718667e-01   9.977522872305e-03   5.973640780654e-02  -1.553170760159e-01   2.210903217838e+02  -2.080404131487e+00   3.670565885721e+00  -7.993833185443e-02  -2.113369245297e-01   8.518773947345e-03  -6.740368401864e-02
  1.900000000000e+00  -8.162533568993e-01  -4.218449831139e-01   6.889161862228e-01   2.596135392576e-03   6.114757443146e-02  -1.531043804396e-01   2.210882536555e+02  -2.723382081497e+00   3.749341623340e+00  -8.277055111512e-02  -2.107827373099e-01   8.075285152198e-03  -7.149030466770e-02
  1.900000000000e+00  -8.272427098527e-01  -4.784753185710e-01   7.091743555646e-01   1.927102359869e-03   6.112284678521e-02  -1.525804381674e-01   2.210257260952e+02  -2.764528356094e+00   3.745908710879e+00  -8.285305135191e-02  -2.109022383691e-01   8.171549083146e-03  -7.141003815405e-02
  1.900000000000e+00  -7.616495103568e-01   5.030347855497e-01   7.783734162390e-01  -5.814636786340e-03   6.249467350402e-02  -1.499033369487e-01   2.210205034103e+02  -3.446153677795e+00   3.837694265161e+00  -8.580817318974e-02  -2.104862018433e-01   7.736394786851e-03  -7.538450081830e-02

