  Time[s]              u[ft/s]            v[ft/s]                w[ft/s]              p[rad/s]             q[rad/s]             r[rad/s]             x[ft]                y[ft]                z[ft]                e0                   ex                   ey                   ez
  1.700000000000e+00   2.080353912965e+02  -1.986619058683e+01   7.256599532235e+01  -4.278236703495e-01   6.809339162074e-02  -1.611949487915e-01   3.756148799065e+02   4.246545059878e+00  -4.954855140333e+02   9.411977259695e-01  -2.947117425780e-01   1.649991336391e-01  -8.217004955663e-03
  1.800000000000e+00   2.079240434629e+02  -2.034778540518e+01   7.261789509709e+01  -4.249756609669e-01   7.362717989634e-02  -1.771362934334e-01   3.977321102182e+02   4.214311216522e+00  -4.951342683943e+02   9.340094589812e-01  -3.160599015924e-01   1.659672158608e-01  -1.370241941538e-02
  1.900000000000e+00   2.078280546677e+02  -2.060286706790e+01   7.267539846474e+01  -4.232858679707e-01   7.945722547141e-02  -1.928537478427e-01   4.198441264304e+02   4.068206062840e+00  -4.947734452731e+02   9.262913578101e-01  -3.372562746400e-01   1.668584876339e-01  -2.002935560639e-02
  2.000000000000e+00   2.077457780062e+02  -2.064901572130e+01   7.274544243760e+01  -4.230657119441e-01   8.557009086714e-02  -2.081302486790e-01   4.419497728420e+02   3.793166418099e+00  -4.943984659261e+02   9.180081293105e-01  -3.583428259355e-01   1.676709682540e-01  -2.717250344773e-02
  2.100000000000e+00   2.076749379058e+02  -2.050975754306e+01   7.283272469115e+01  -4.245180781673e-01   9.195322552549e-02  -2.227691590577e-01   4.640477498544e+02   3.373877222548e+00  -4.940037796220e+02   9.091137838093e-01  -3.793680463203e-01   1.684066994401e-01  -3.509419633336e-02
  2.200000000000e+00   2.076129173775e+02  -2.021312865389e+01   7.293991559997e+01  -4.277418630229e-01   9.859522424467e-02  -2.365991882449e-01   4.861365572933e+02   2.794817603208e+00  -4.935828387001e+02   8.995531727410e-01  -4.003814847756e-01   1.690721941245e-01  -4.374648787457e-02
  2.300000000000e+00   2.075570752360e+02  -1.979020267841e+01   7.306791441747e+01  -4.327395267719e-01   1.054852342169e-01  -2.494779588769e-01   5.082144363596e+02   2.040318213178e+00  -4.931280692820e+02   8.892640507216e-01  -4.214288123096e-01   1.696785989789e-01  -5.307337847393e-02
  2.400000000000e+00   2.075050639357e+02  -1.927362755747e+01   7.321609767303e+01  -4.394271811842e-01   1.126117505277e-01  -2.612942560649e-01   5.302793118693e+02   1.094631597733e+00  -4.926308394331e+02   8.781795089799e-01  -4.425475482743e-01   1.702415208217e-01  -6.301308062592e-02
  2.500000000000e+00   2.074551208396e+02  -1.869621240630e+01   7.338252961688e+01  -4.476467079665e-01   1.199610986440e-01  -2.719690198542e-01   5.523287365651e+02  -5.798309062215e-02  -4.920814268256e+02   8.662306343573e-01  -4.637635513064e-01   1.707805026606e-01  -7.350022139211e-02
  2.600000000000e+00   2.074063105065e+02  -1.808960195464e+01   7.356412635768e+01  -4.571793843761e-01   1.275159109649e-01  -2.814551636926e-01   5.743598393536e+02  -1.433160152690e+00  -4.914689881679e+02   8.533492589452e-01  -4.850883498345e-01   1.713181710416e-01  -8.446789438592e-02
