  Time[s]              udot                vdot                 wdot                  pdot               qdot                 rdot                 xdot                  ydot                 zdot                   e0dot                exdot               eydot              ezdot       
  3.000000000000e-01  -6.239121798016e-02   7.121856897124e-12  -2.485278711996e-07  -4.057853737615e-14  -1.185664511001e-09  -3.600212488384e-13   1.102464723743e-02  -1.267749795587e-14  -2.199888500822e+02   5.181858961091e-11  -1.301972567096e-14  -5.181858961160e-11  -1.051779661521e-14
  3.000000000000e-01  -7.128312713843e-02   1.129482286314e-11  -3.200229183903e-07  -5.998370179931e-14  -1.495912615786e-09  -5.075076248871e-13   1.102463603830e-02  -2.479403718442e-14  -2.199857307252e+02   7.346965033184e-11  -2.076340471560e-14  -7.346965033342e-11  -1.666232746249e-14

  4.000000000000e-01  -7.128313820979e-02   1.109341322814e-11  -3.198999213361e-07  -5.933147915992e-14  -1.497425147195e-09  -5.044389661623e-13   1.102463630475e-02  -2.401789083386e-14  -2.199857306196e+02   7.298118560471e-11  -2.038494579330e-14  -7.298118560625e-11  -1.636490782331e-14
  4.000000000000e-01  -8.016918549899e-02   1.644518428219e-11  -4.020362493375e-07  -8.372212161896e-14  -1.846581521392e-09  -6.840710622723e-13   1.102462258017e-02  -4.097625198508e-14  -2.199821664627e+02   9.945217250145e-11  -3.035109341626e-14  -9.945217250457e-11  -2.423337088378e-14
  4.000000000000e-01  -8.016507997954e-02   1.833164308615e-11  -4.130037679947e-07  -9.131072158283e-14  -1.881265681499e-09  -7.241044044007e-13   1.102461929683e-02  -5.080141376696e-14  -2.199817221603e+02   1.056244434984e-10  -3.395773996520e-14  -1.056244435021e-10  -2.697767799874e-14
  4.000000000000e-01  -8.904520740839e-02   2.639130645456e-11  -5.062502627047e-07  -1.267750362533e-13  -2.260526948988e-09  -9.501194709680e-13   1.102460157607e-02  -8.648206322052e-14  -2.199777141116e+02   1.394939716320e-10  -4.921422404640e-14  -1.394939716391e-10  -3.873754303415e-14

  5.000000000000e-01  -8.904521845020e-02   2.613671644037e-11  -5.061661095162e-07  -1.258021100772e-13  -2.261990787748e-09  -9.476778241816e-13   1.102460182402e-02  -8.449274757116e-14  -2.199777140050e+02   1.390582312967e-10  -4.871094560553e-14  -1.390582313037e-10  -3.837205763943e-14
  5.000000000000e-01  -9.791946221535e-02   3.611730620557e-11  -6.102837259452e-07  -1.692378079638e-13  -2.675700075550e-09  -1.213072365197e-12   1.102458084138e-02  -1.321216862152e-13  -2.199732617440e+02   1.790449569189e-10  -6.768756912990e-14  -1.790449569314e-10  -5.290090490807e-14
  5.000000000000e-01  -9.791532888504e-02   3.887542854586e-11  -6.213812370079e-07  -1.809011746502e-13  -2.706138555118e-09  -1.258427212931e-12   1.102457687946e-02  -1.542388074354e-13  -2.199728180319e+02   1.863583729892e-10  -7.314696803393e-14  -1.863583730033e-10  -5.682461998616e-14
  5.000000000000e-01  -1.067836312412e-01   5.252704040803e-11  -7.366256139521e-07  -2.406785333721e-13  -3.145836175901e-09  -1.573635875381e-12   1.102455127992e-02  -2.399781855377e-13  -2.199679224721e+02   2.347346774458e-10  -9.959888876562e-14  -2.347346774700e-10  -7.646835606890e-14

  6.000000000000e-01  -1.067836422536e-01   5.223454831916e-11  -7.365771587458e-07  -2.393189402094e-13  -3.147245057414e-09  -1.571828429655e-12   1.102455150883e-02  -2.360317244435e-13  -2.199679223644e+02   2.343497337838e-10  -9.898076629941e-14  -2.343497338078e-10  -7.607000756658e-14
  6.000000000000e-01  -1.156460393476e-01   6.866393583741e-11  -8.628149392531e-07  -3.111496127759e-13  -3.617108802297e-09  -1.931753638136e-12   1.102452196942e-02  -3.468107643865e-13  -2.199625831823e+02   2.899856918300e-10  -1.309976309729e-13  -2.899856918693e-10  -9.962566996698e-14
  6.000000000000e-01  -1.156418783249e-01   7.236364291706e-11  -8.739440605219e-07  -3.281117519523e-13  -3.643491339974e-09  -1.980534966176e-12   1.102451738815e-02  -3.896726008206e-13  -2.199621400625e+02   2.982917878343e-10  -1.386300687554e-13  -2.982917878771e-10  -1.047185099664e-13
  6.000000000000e-01  -1.244983126557e-01   9.345334831695e-11  -1.011236449021e-06  -4.228036075565e-13  -4.135435465751e-09  -2.391853054424e-12   1.102448267081e-02  -5.689894364957e-13  -2.199563581766e+02   3.631666054464e-10  -1.806037537855e-13  -3.631666055143e-10  -1.344919905774e-13

  7.000000000000e-01  -1.244983236389e-01   9.313784081111e-11  -1.011220544275e-06  -4.210295706599e-13  -4.136784227863e-09  -2.390673803397e-12   1.102448288054e-02  -5.622403689129e-13  -2.199563580679e+02   3.628303335563e-10  -1.798791087595e-13  -3.628303336239e-10  -1.340976261073e-13
  7.000000000000e-01  -1.333488313037e-01   1.179327196683e-10  -1.159530530659e-06  -5.330415757404e-13  -4.654806105073e-09  -2.850169368298e-12   1.102444360437e-02  -7.881356162331e-13  -2.199501331517e+02   4.359590380340e-10  -2.295834718201e-13  -4.359590381375e-10  -1.689163459469e-13
  7.000000000000e-01  -1.333446427062e-01   1.226015267219e-10  -1.170602158511e-06  -5.565136050978e-13  -4.677334727114e-09  -2.900539044174e-12   1.102443846347e-02  -8.629116018204e-13  -2.199496906264e+02   4.451164575851e-10  -2.396863937757e-13  -4.451164576954e-10  -1.750590454849e-13
  7.000000000000e-01  -1.421891664465e-01   1.530321026114e-10  -1.329814917009e-06  -6.990521999173e-13  -5.213747005119e-09  -3.411247261925e-12   1.102439350818e-02  -1.201634472640e-12  -2.199430236037e+02   5.281990886788e-10  -3.021043773168e-13  -5.281990888436e-10  -2.169714402760e-13

  8.000000000000e-01  -1.421891774006e-01   1.527078048331e-10  -1.329828534021e-06  -6.968687835226e-13  -5.215031379502e-09  -3.410677936579e-12   1.102439369839e-02  -1.191174179721e-12  -2.199430234940e+02   5.279092016196e-10  -3.012806811602e-13  -5.279092017838e-10  -2.166178463655e-13
  8.000000000000e-01  -1.510277532640e-01   1.877993063763e-10  -1.499994276188e-06  -8.631695364243e-13  -5.773638736986e-09  -3.971205535780e-12   1.102434362465e-02  -1.609110541019e-12  -2.199359140351e+02   6.200988028957e-10  -3.738925346528e-13  -6.200988031350e-10  -2.645916677455e-13
  8.000000000000e-01  -1.510235372087e-01   1.934250587183e-10  -1.510928390169e-06  -8.942669922731e-13  -5.792524921224e-09  -4.021415722981e-12   1.102433798363e-02  -1.729768596935e-12  -2.199354721063e+02   6.299736791522e-10  -3.867411660657e-13  -6.299736794034e-10  -2.715606796549e-13
  8.000000000000e-01  -1.598561081778e-01   2.350770485810e-10  -1.691774242086e-06  -1.099732917389e-12  -6.366057437750e-09  -4.631340006966e-12   1.102428178838e-02  -2.321475197374e-12  -2.199279211402e+02   7.327058841219e-10  -4.750763102586e-13  -7.327058844805e-10  -3.271792500436e-13

  9.000000000000e-01  -1.598561191030e-01   2.347572836449e-10  -1.691814392920e-06  -1.097172770083e-12  -6.367274077256e-09  -4.631351194165e-12   1.102428195924e-02  -2.306368723644e-12  -2.199279210295e+02   7.324599677417e-10  -4.741608363615e-13  -7.324599680995e-10  -3.269016712610e-13
  9.000000000000e-01  -1.686827211759e-01   2.820148181690e-10  -1.883468846851e-06  -1.333925585020e-12  -6.959334095212e-09  -5.291008113741e-12   1.102422014516e-02  -3.023745914158e-12  -2.199199282236e+02   8.450185346130e-10  -5.754277898885e-13  -8.450185351133e-10  -3.893777095130e-13
  9.000000000000e-01  -1.686784777788e-01   2.885490515450e-10  -1.894194240566e-06  -1.373601120220e-12  -6.974796241477e-09  -5.339430900640e-12   1.102421406287e-02  -3.207030126227e-12  -2.199194868935e+02   8.554847759423e-10  -5.912742249380e-13  -8.554847764624e-10  -3.968536685192e-13
  9.000000000000e-01  -1.774990541778e-01   3.432085438628e-10  -2.096243794624e-06  -1.658906104287e-12  -7.578545175507e-09  -6.045181707266e-12   1.102414574292e-02  -4.178433744038e-12  -2.199110531817e+02   9.790562535502e-10  -7.115023595616e-13  -9.790562542653e-10  -4.671149278309e-13

  1.000000000000e+00  -1.774990650742e-01   3.429055248203e-10  -2.096307575972e-06  -1.656024339125e-12  -7.579691684950e-09  -6.045734091077e-12   1.102414589459e-02  -4.157754461326e-12  -2.199110530700e+02   9.788517964374e-10  -7.105026937719e-13  -9.788517971514e-10  -4.669458112400e-13
  1.000000000000e+00  -1.863136517477e-01   4.040678907206e-10  -2.308950391183e-06  -1.981063935570e-12  -8.198522507137e-09  -6.799521957946e-12   1.102407151397e-02  -5.317807026741e-12  -2.199021781167e+02   1.112843081055e-09  -8.466518340887e-13  -1.112843082021e-09  -5.445456495907e-13
  1.000000000000e+00  -1.863093811243e-01   4.114297117399e-10  -2.319404317702e-06  -2.030054821867e-12  -8.210783694146e-09  -6.844674875012e-12   1.102406504839e-02  -5.583119193109e-12  -2.199017373874e+02   1.123782567809e-09  -8.657229894642e-13  -1.123782568805e-09  -5.521249198296e-13
  1.000000000000e+00  -1.951179215329e-01   4.807238029499e-10  -2.542103007880e-06  -2.413519439720e-12  -8.838298562953e-09  -7.639937164612e-12   1.102398383421e-02  -7.099212531114e-12  -2.198924221319e+02   1.269146837579e-09  -1.024271771243e-12  -1.269146838908e-09  -6.371683357225e-13

  1.100000000000e+00  -1.951179324005e-01   4.804484592071e-10  -2.542187635594e-06  -2.410388704668e-12  -8.839373167969e-09  -7.640982884479e-12   1.102398396701e-02  -7.072074077233e-12  -2.198924220191e+02   1.268981259603e-09  -1.023196191319e-12  -1.268981260931e-09  -6.371362997137e-13
  1.100000000000e+00  -2.039204624432e-01   5.570631571826e-10  -2.775201729624e-06  -2.842746471056e-12  -9.478750753953e-09  -8.481122971686e-12   1.102389630780e-02  -8.858893798358e-12  -2.198826661225e+02   1.425240777106e-09  -1.200881016577e-12  -1.425240778853e-09  -7.296010151144e-13
  1.100000000000e+00  -2.039161647082e-01   5.651435361337e-10  -2.785329574500e-06  -2.901536180329e-12  -9.488036475441e-09  -8.521690204159e-12   1.102388951558e-02  -9.228088313845e-12  -2.198822259960e+02   1.436543482753e-09  -1.223375813110e-12  -1.436543484546e-09  -7.368096562266e-13
  1.100000000000e+00  -2.127126280824e-01   6.504843055999e-10  -3.028013860922e-06  -3.402390682793e-12  -1.013332468776e-08  -9.397555407398e-12   1.102379475019e-02  -1.149687409108e-11  -2.198720304026e+02   1.604434005698e-09  -1.427068233262e-12  -1.604434008029e-09  -8.358387509052e-13

  1.200000000000e+00  -2.127126389214e-01   6.502461443739e-10  -3.028116676483e-06  -3.399096470675e-12  -1.013432645459e-08  -9.399039497707e-12   1.102379486453e-02  -1.146245910456e-11  -2.198720302889e+02   1.604304684483e-09  -1.425925967234e-12  -1.604304686812e-09  -8.359677732051e-13
  1.200000000000e+00  -2.215030714764e-01   7.436176159895e-10  -3.280784100797e-06  -3.958462953083e-12  -1.078848704326e-08  -1.031532572232e-11   1.102369332609e-02  -1.410551886948e-11  -2.198613946569e+02   1.783455958121e-09  -1.652167185459e-12  -1.783455961114e-09  -9.420327833159e-13
  1.200000000000e+00  -2.214987467439e-01   7.522839833714e-10  -3.290539013521e-06  -4.027255947562e-12  -1.079502331353e-08  -1.035017480990e-11   1.102368626231e-02  -1.460262160258e-11  -2.198609551353e+02   1.795019992794e-09  -1.678253286355e-12  -1.795019995853e-09  -9.483422925747e-13
  1.200000000000e+00  -2.302830924131e-01   8.548215888649e-10  -3.552451885948e-06  -4.665090678999e-12  -1.145255106967e-08  -1.129550588493e-11   1.102357739806e-02  -1.787928094754e-11  -2.198498804142e+02   1.985966393105e-09  -1.934244906426e-12  -1.985966396996e-09  -1.059516713625e-12

  1.300000000000e+00  -2.302831032235e-01   8.546285930041e-10  -3.552570334302e-06  -4.661726919886e-12  -1.145347968126e-08  -1.129736776329e-11   1.102357749446e-02  -1.783686621202e-11  -2.198498802994e+02   1.985870688305e-09  -1.933046282964e-12  -1.985870692194e-09  -1.059825532625e-12
  1.300000000000e+00  -2.390613978060e-01   9.657758848798e-10  -3.824087415829e-06  -5.367877115788e-12  -1.211711863721e-08  -1.227754824997e-11   1.102346158379e-02  -2.161490715894e-11  -2.198383661442e+02   2.188341516570e-09  -2.215165884743e-12  -2.188341521469e-09  -1.177128198711e-12
