  Time[s]              u[ft/s]            v[ft/s]                w[ft/s]              p[rad/s]             q[rad/s]             r[rad/s]             x[ft]                y[ft]                z[ft]                e0                   ex                   ey                   ez                  gamma[deg]
  2.370000000000e+01   1.757632928824e+02   7.253637724212e-07   9.522850414238e-03  -1.148738121247e-08  -2.522064596100e-06  -5.933273667878e-09   2.665418236892e-01  -1.826186831200e-05  -9.626111460794e+03   7.071128254745e-01  -3.781583812473e-08   7.071007368470e-01   1.826260087502e-08   8.999589785627e+01
  2.380000000000e+01   1.754165777432e+02   7.338538316867e-07   9.515672696337e-03  -1.162004485692e-08  -2.555892947652e-06  -6.062697270509e-09   2.677961593711e-01  -1.867961440819e-05  -9.643670463523e+03   7.071129152388e-01  -3.843637211947e-08   7.071006470811e-01   1.845903050666e-08   8.999587925515e+01
  2.390000000000e+01   1.750687582031e+02   7.424093969814e-07   9.508595374174e-03  -1.175374083729e-08  -2.590188713038e-06  -6.195061392951e-09   2.690536632671e-01  -1.910616099965e-05  -9.661194739491e+03   7.071130062073e-01  -3.906624231442e-08   7.071005561110e-01   1.865554116970e-08   8.999586038746e+01
  2.400000000000e+01   1.747198373336e+02   7.510297336121e-07   9.501621263163e-03  -1.188846140261e-08  -2.624959058197e-06  -6.330436464211e-09   2.703143858319e-01  -1.954168773237e-05  -9.678684178414e+03   7.071130983968e-01  -3.970559027510e-08   7.071004639199e-01   1.885206402481e-08   8.999584124902e+01
  2.410000000000e+01   1.743698182065e+02   7.597140360305e-07   9.494753228379e-03  -1.202419795189e-08  -2.660211267277e-06  -6.468894703800e-09   2.715783781938e-01  -1.998637800548e-05  -9.696138670310e+03   7.071131918240e-01  -4.035455979959e-08   7.071003704910e-01   1.904852742214e-08   8.999582183484e+01
  2.420000000000e+01   1.740187038933e+02   7.684614248588e-07   9.487994185553e-03  -1.216094099626e-08  -2.695952744695e-06  -6.610510170970e-09   2.728456921638e-01  -2.044041905405e-05  -9.713558105509e+03   7.071132865062e-01  -4.101329695195e-08   7.071002758071e-01   1.924485680643e-08   8.999580214257e+01
  2.430000000000e+01   1.736664974659e+02   7.772709438163e-07   9.481347102091e-03  -1.229868012009e-08  -2.732191017234e-06  -6.755358815217e-09   2.741163802454e-01  -2.090400203391e-05  -9.730942374644e+03   7.071133824607e-01  -4.168195009608e-08   7.071001798507e-01   1.944097461902e-08   8.999578216609e+01
  2.440000000000e+01   1.733132019961e+02   7.861415565425e-07   9.474814998112e-03  -1.243740394102e-08  -2.768933736186e-06  -6.903518528081e-09   2.753904956433e-01  -2.137732210840e-05  -9.748291368659e+03   7.071134797054e-01  -4.236066992998e-08   7.071000826042e-01   1.963680019659e-08   8.999576190210e+01
  2.450000000000e+01   1.729588205558e+02   7.950721433075e-07   9.468400947513e-03  -1.257710006890e-08  -2.806188679518e-06  -7.055069196275e-09   2.766680922735e-01  -2.186057853722e-05  -9.765604978802e+03   7.071135782581e-01  -4.304960952048e-08   7.070999840497e-01   1.983224966672e-08   8.999574134479e+01
  2.460000000000e+01   1.726033562169e+02   8.040614976037e-07   9.462108079055e-03  -1.271775506349e-08  -2.843963754098e-06  -7.210092756181e-09   2.779492247725e-01  -2.235397476735e-05  -9.782883096631e+03   7.071136781371e-01  -4.374892433831e-08   7.070998841687e-01   2.002723583998e-08   8.999572049087e+01
  2.470000000000e+01   1.722468120513e+02   8.131083226117e-07   9.455939577473e-03  -1.285935439103e-08  -2.882266997940e-06  -7.368673249745e-09   2.792339485076e-01  -2.285771852606e-05  -9.800125614008e+03   7.071137793610e-01  -4.445877229370e-08   7.070997829429e-01   2.022166809861e-08   8.999569933519e+01
  2.480000000000e+01   1.718891911311e+02   8.222112275318e-07   9.449898684603e-03  -1.300188237935e-08  -2.921106582503e-06  -7.530896881823e-09   2.805223195866e-01  -2.337202191625e-05  -9.817332423105e+03   7.071138819485e-01  -4.517931377235e-08   7.070996803533e-01   2.041545228158e-08   8.999567787297e+01
  2.490000000000e+01   1.715304965283e+02   8.313687237743e-07   9.443988700546e-03  -1.314532217177e-08  -2.960490815033e-06  -7.696852079015e-09   2.818143948679e-01  -2.389710151387e-05  -9.834503416400e+03   7.071139859187e-01  -4.591071167188e-08   7.070995763809e-01   2.060849056605e-08   8.999565609936e+01
  2.500000000000e+01   1.711707313149e+02   8.405792210007e-07   9.438212984848e-03  -1.328965567944e-08  -3.000428140935e-06  -7.866629550035e-09   2.831102319709e-01  -2.443317846785e-05  -9.851638486678e+03   7.071140912912e-01  -4.665313143873e-08   7.070994710063e-01   2.080068134507e-08   8.999563400968e+01
  2.510000000000e+01   1.708098985630e+02   8.498410230077e-07   9.432574957707e-03  -1.343486353221e-08  -3.040927146201e-06  -8.040322347667e-09   2.844098892867e-01  -2.498047860220e-05  -9.868737527032e+03   7.071141980855e-01  -4.740674110550e-08   7.070993642098e-01   2.099191910130e-08   8.999561159914e+01
  2.520000000000e+01   1.704480013446e+02   8.591523234453e-07   9.427078101207e-03  -1.358092502791e-08  -3.081996559874e-06  -8.218025932358e-09   2.857134259881e-01  -2.553923252073e-05  -9.885800430861e+03   7.071143063217e-01  -4.817171132874e-08   7.070992559713e-01   2.118209427690e-08   8.999558886255e+01
  2.530000000000e+01   1.700850427317e+02   8.685112013628e-07   9.421725960580e-03  -1.372781807990e-08  -3.123645256562e-06  -8.399838237509e-09   2.870209020410e-01  -2.610967571413e-05  -9.902827091873e+03   7.071144160201e-01  -4.894821542724e-08   7.070991462706e-01   2.137109313919e-08   8.999556579434e+01
  2.540000000000e+01   1.697210257963e+02   8.779156165716e-07   9.416522145491e-03  -1.387551916295e-08  -3.165882258993e-06  -8.585859736504e-09   2.883323782152e-01  -2.669204866967e-05  -9.919817404081e+03   7.071145272013e-01  -4.973642942066e-08   7.070990350870e-01   2.155879764214e-08   8.999554238933e+01
  2.550000000000e+01   1.693559536104e+02   8.873634048196e-07   9.411470331358e-03  -1.402400325713e-08  -3.208716740615e-06  -8.776193511560e-09   2.896479160952e-01  -2.728659698351e-05  -9.936771261808e+03   7.071146398863e-01  -5.053653206877e-08   7.070989223994e-01   2.174508528357e-08   8.999551864208e+01
  2.560000000000e+01   1.689898292461e+02   8.968522727660e-07   9.406574260696e-03  -1.417324378990e-08  -3.252158028254e-06  -8.970945324443e-09   2.909675780920e-01  -2.789357147569e-05  -9.953688559681e+03   7.071147540965e-01  -5.134870491104e-08   7.070988081867e-01   2.192982895770e-08   8.999549454756e+01
  2.570000000000e+01   1.686226557751e+02   9.063797927500e-07   9.401837744486e-03  -1.432321257603e-08  -3.296215604807e-06  -9.170223689113e-09   2.922914274542e-01  -2.851322830792e-05  -9.970569192636e+03   7.071148698533e-01  -5.217313230666e-08   7.070986924273e-01   2.211289680329e-08   8.999547009949e+01
  2.580000000000e+01   1.682544362693e+02   9.159433973435e-07   9.397264663583e-03  -1.447387975549e-08  -3.340899111989e-06  -9.374139946381e-09   2.936195282798e-01  -2.914582910415e-05  -9.987413055916e+03   7.071149871788e-01  -5.301000147511e-08   7.070985750991e-01   2.229415204685e-08   8.999544529324e+01
  2.590000000000e+01   1.678851738007e+02   9.255403736795e-07   9.392858970151e-03  -1.462521372905e-08  -3.386218353133e-06  -9.582808340623e-09   2.949519455280e-01  -2.979164107404e-05  -1.000422004507e+04   7.071151060953e-01  -5.385950253705e-08   7.070984561798e-01   2.247345284101e-08   8.999542012244e+01
  2.600000000000e+01   1.675148714409e+02   9.351678575475e-07   9.388624689124e-03  -1.477718109154e-08  -3.432183296037e-06  -9.796346098647e-09   2.962887450315e-01  -3.045093713951e-05  -1.002099005596e+04   7.071152266254e-01  -5.472182855573e-08   7.070983356468e-01   2.265065209783e-08   8.999539458137e+01
  2.610000000000e+01   1.671435322617e+02   9.448228272466e-07   9.384565919706e-03  -1.492974656273e-08  -3.478804075862e-06  -1.001487351076e-08   2.976299935083e-01  -3.112399606417e-05  -1.003772298474e+04   7.071153487921e-01  -5.559717557877e-08   7.070982134772e-01   2.282559731685e-08   8.999536866332e+01
  2.620000000000e+01   1.667711593346e+02   9.545020971871e-07   9.380686836900e-03  -1.508287291561e-08  -3.526090998085e-06  -1.023851401412e-08   2.989757585743e-01  -3.181110258607e-05  -1.005441872790e+04   7.071154726189e-01  -5.648574268040e-08   7.070980896474e-01   2.299813040776e-08   8.999534236356e+01
  2.630000000000e+01   1.663977557312e+02   9.642023112318e-07   9.376991693075e-03  -1.523652090205e-08  -3.574054541503e-06  -1.046739427849e-08   3.003261087560e-01  -3.251254755351e-05  -1.007107718220e+04   7.071155981293e-01  -5.738773200405e-08   7.070979641338e-01   2.316808750751e-08   8.999531567544e+01
  2.640000000000e+01   1.660233245230e+02   9.739199357660e-07   9.373484819560e-03  -1.539064917572e-08  -3.622705361297e-06  -1.070164429435e-08   3.016811135032e-01  -3.322862806423e-05  -1.008769824473e+04   7.071157253476e-01  -5.830334880542e-08   7.070978369123e-01   2.333529879163e-08   8.999528859179e+01
  2.650000000000e+01   1.656478687814e+02   9.836512524888e-07   9.370170628277e-03  -1.554521421214e-08  -3.672054292142e-06  -1.094139746366e-08   3.030408432022e-01  -3.395964760799e-05  -1.010428181289e+04   7.071158542983e-01  -5.923280149585e-08   7.070977079584e-01   2.349958827968e-08   8.999526110717e+01
  2.660000000000e+01   1.652713915775e+02   9.933923509137e-07   9.367053613409e-03  -1.570017022572e-08  -3.722112351382e-06  -1.118679069307e-08   3.044053691886e-01  -3.470591621253e-05  -1.012082778438e+04   7.071159850061e-01  -6.017630168612e-08   7.070975772472e-01   2.366077363449e-08   8.999523321444e+01
  2.670000000000e+01   1.648938959827e+02   1.003139120568e-06   9.364138353108e-03  -1.585546908376e-08  -3.772890742259e-06  -1.143796448999e-08   3.057747637613e-01  -3.546775059323e-05  -1.013733605720e+04   7.071161174964e-01  -6.113406423057e-08   7.070974447534e-01   2.381866595513e-08   8.999520490726e+01
  2.680000000000e+01   1.645153850679e+02   1.012887242885e-06   9.361429511235e-03  -1.601106021718e-08  -3.824400857198e-06  -1.169506306130e-08   3.071491001956e-01  -3.624547430627e-05  -1.015380652967e+04   7.071162517949e-01  -6.210630727160e-08   7.070973104514e-01   2.397306956331e-08   8.999517617905e+01
  2.690000000000e+01   1.641358619041e+02   1.022632182769e-06   9.358931839142e-03  -1.616689052804e-08  -3.876654281158e-06  -1.195823441498e-08   3.085284527575e-01  -3.703941790563e-05  -1.017023910041e+04   7.071163879275e-01  -6.309325228448e-08   7.070971743150e-01   2.412378178303e-08   8.999514702239e+01
  2.700000000000e+01   1.637553295621e+02   1.032369179831e-06   9.356650177490e-03  -1.632290429348e-08  -3.929662795034e-06  -1.222763046473e-08   3.099128967176e-01  -3.784991910394e-05  -1.018663366835e+04   7.071165259209e-01  -6.409512412248e-08   7.070970363179e-01   2.427059271325e-08   8.999511743094e+01
  2.710000000000e+01   1.633737911127e+02   1.042093239283e-06   9.354589458113e-03  -1.647904306614e-08  -3.983438379133e-06  -1.250340713760e-08   3.113025083653e-01  -3.867732293718e-05  -1.020299013273e+04   7.071166658019e-01  -6.511215106226e-08   7.070968964331e-01   2.441328499337e-08   8.999508739675e+01
  2.720000000000e+01   1.629912496263e+02   1.051799122468e-06   9.352754705913e-03  -1.663524557097e-08  -4.037993216701e-06  -1.278572448476e-08   3.126973650236e-01  -3.952198193355e-05  -1.021930839308e+04   7.071168075978e-01  -6.614456484960e-08   7.070967546332e-01   2.455163356123e-08   8.999505691270e+01
  2.730000000000e+01   1.626077081735e+02   1.061481337030e-06   9.351151040809e-03  -1.679144759804e-08  -4.093339697519e-06  -1.307474679552e-08   3.140975450636e-01  -4.038425628637e-05  -1.023558834925e+04   7.071169513364e-01  -6.719260074535e-08   7.070966108904e-01   2.468540540344e-08   8.999502597138e+01
  2.740000000000e+01   1.622231698245e+02   1.071134126696e-06   9.349783679722e-03  -1.694758189160e-08  -4.149490421567e-06  -1.337064271475e-08   3.155031279199e-01  -4.126451403134e-05  -1.025182990141e+04   7.071170970459e-01  -6.825649757155e-08   7.070964651767e-01   2.481435929776e-08   8.999499456546e+01
  2.750000000000e+01   1.618376376495e+02   1.080751460668e-06   9.348657938598e-03  -1.710357803485e-08  -4.206458202746e-06  -1.367358536362e-08   3.169141941053e-01  -4.216313122808e-05  -1.026803295002e+04   7.071172447550e-01  -6.933649775793e-08   7.070963174632e-01   2.493824554730e-08   8.999496268723e+01
  2.760000000000e+01   1.614511147184e+02   1.090327022604e-06   9.347779234493e-03  -1.725936233062e-08  -4.264256072677e-06  -1.398375246404e-08   3.183308252269e-01  -4.308049214625e-05  -1.028419739585e+04   7.071173944928e-01  -7.043284738839e-08   7.070961677210e-01   2.505680570616e-08   8.999493032854e+01
  2.770000000000e+01   1.610636041011e+02   1.099854199179e-06   9.347153087687e-03  -1.741485767765e-08  -4.322897284558e-06  -1.430132646665e-08   3.197531040013e-01  -4.401698945615e-05  -1.030032313997e+04   7.071175462889e-01  -7.154579624781e-08   7.070960159203e-01   2.516977229641e-08   8.999489748182e+01
  2.780000000000e+01   1.606751088673e+02   1.109326068201e-06   9.346785123854e-03  -1.756998344227e-08  -4.382395317102e-06  -1.462649468260e-08   3.211811142711e-01  -4.497302442417e-05  -1.031641008378e+04   7.071177001732e-01  -7.267559786893e-08   7.070958620312e-01   2.527686851597e-08   8.999486413834e+01
  2.790000000000e+01   1.602856320864e+02   1.118735386287e-06   9.346681076274e-03  -1.772465532550e-08  -4.442763878533e-06  -1.495944941925e-08   3.226149410208e-01  -4.594900711299e-05  -1.033245812895e+04   7.071178561765e-01  -7.382250957932e-08   7.070957060231e-01   2.537780793713e-08   8.999483028953e+01
  2.800000000000e+01   1.598951768279e+02   1.128074576054e-06   9.346846788104e-03  -1.787878522531e-08  -4.504016910671e-06  -1.530038811981e-08   3.240546703934e-01  -4.694535658680e-05  -1.034846717750e+04   7.071180143296e-01  -7.498679254847e-08   7.070955478650e-01   2.547229419546e-08   8.999479592802e+01
  2.810000000000e+01   1.595037461607e+02   1.137335712840e-06   9.347288214690e-03  -1.803228109384e-08  -4.566168593067e-06  -1.564951350716e-08   3.255003897076e-01  -4.796250112160e-05  -1.036443713173e+04   7.071181746641e-01  -7.616871183494e-08   7.070953875254e-01   2.556002066874e-08   8.999476104427e+01
  2.820000000000e+01   1.591113431540e+02   1.146510510906e-06   9.348011425933e-03  -1.818504678954e-08  -4.629233347240e-06  -1.600703373184e-08   3.269521874741e-01  -4.900087842074e-05  -1.038036789425e+04   7.071183372120e-01  -7.736853643347e-08   7.070952249722e-01   2.564067014556e-08   8.999472562957e+01
  2.830000000000e+01   1.587179708765e+02   1.155590309130e-06   9.349022608709e-03  -1.833698192390e-08  -4.693225840964e-06  -1.637316252445e-08   3.284101534137e-01  -5.006093583587e-05  -1.039625936797e+04   7.071185020059e-01  -7.858653932213e-08   7.070950601729e-01   2.571391448334e-08   8.999468967548e+01
  2.840000000000e+01   1.583236323968e+02   1.164566056148e-06   9.350328069346e-03  -1.848798170281e-08  -4.758160992652e-06  -1.674811935253e-08   3.298743784744e-01  -5.114313059334e-05  -1.041211145614e+04   7.071186690788e-01  -7.982299750945e-08   7.070948930944e-01   2.577941425536e-08   8.999465317228e+01
  2.850000000000e+01   1.579283307833e+02   1.173428294948e-06   9.351934236145e-03  -1.863793676207e-08  -4.824053975809e-06  -1.713212958204e-08   3.313449548496e-01  -5.224793002632e-05  -1.042792406227e+04   7.071188384643e-01  -8.107819208134e-08   7.070947237032e-01   2.583681838637e-08   8.999461611083e+01
  2.860000000000e+01   1.575320691042e+02   1.182167146867e-06   9.353847661975e-03  -1.878673299720e-08  -4.890920223563e-06  -1.752542464365e-08   3.328219759963e-01  -5.337581181272e-05  -1.044369709021e+04   7.071190101966e-01  -8.235240824807e-08   7.070945519650e-01   2.588576377662e-08   8.999457848188e+01
  2.870000000000e+01   1.571348504275e+02   1.190772295001e-06   9.356075026907e-03  -1.893425138706e-08  -4.958775433288e-06  -1.792824220389e-08   3.343055366536e-01  -5.452726421907e-05  -1.045943044411e+04   7.071191843103e-01  -8.364593539090e-08   7.070943778452e-01   2.592587491373e-08   8.999454027514e+01
  2.880000000000e+01   1.567366778210e+02   1.199232966979e-06   9.358623140920e-03  -1.908036781127e-08  -5.027635571296e-06  -1.834082634139e-08   3.357957328612e-01  -5.570278635050e-05  -1.047512402841e+04   7.071193608407e-01  -8.495906710866e-08   7.070942013086e-01   2.595676347203e-08   8.999450148116e+01
  2.890000000000e+01   1.563375543523e+02   1.207537917096e-06   9.361498946662e-03  -1.922495286111e-08  -5.097516877622e-06  -1.876342772822e-08   3.372926619792e-01  -5.690288840707e-05  -1.049077774789e+04   7.071195398235e-01  -8.629210126396e-08   7.070940223194e-01   2.597802789912e-08   8.999446209012e+01
  2.900000000000e+01   1.559374830887e+02   1.215675407768e-06   9.364709522279e-03  -1.936787164379e-08  -5.168435870896e-06  -1.919630381671e-08   3.387964227067e-01  -5.812809194652e-05  -1.050639150760e+04   7.071197212953e-01  -8.764534002922e-08   7.070938408410e-01   2.598925298901e-08   8.999442209127e+01
  2.910000000000e+01   1.555364670974e+02   1.223633190293e-06   9.368262084294e-03  -1.950898357971e-08  -5.240409353294e-06  -1.963971903170e-08   3.403071151022e-01  -5.937893015361e-05  -1.052196521292e+04   7.071199052929e-01  -8.901908993223e-08   7.070936568366e-01   2.599000944161e-08   8.999438147417e+01
  2.920000000000e+01   1.551345094453e+02   1.231398484892e-06   9.372163990566e-03  -1.964814219265e-08  -5.313454415583e-06  -2.009394496844e-08   3.418248406034e-01  -6.065594811633e-05  -1.053749876954e+04   7.071200918539e-01  -9.041366190144e-08   7.070934702686e-01   2.597985340796e-08   8.999434022856e+01
  2.930000000000e+01   1.547316131991e+02   1.238957959985e-06   9.376422743309e-03  -1.978519489252e-08  -5.387588442257e-06  -2.055926059638e-08   3.433497020479e-01  -6.195970310909e-05  -1.055299208343e+04   7.071202810166e-01  -9.182937131069e-08   7.070932810988e-01   2.595832602081e-08   8.999429834330e+01
  2.940000000000e+01   1.543277814253e+02   1.246297710709e-06   9.381045992173e-03  -1.991998275049e-08  -5.462829116760e-06  -2.103595246894e-08   3.448818036933e-01  -6.329076488301e-05  -1.056844506090e+04   7.071204728197e-01  -9.326653802351e-08   7.070930892883e-01   2.592495291019e-08   8.999425580704e+01
  2.950000000000e+01   1.539230171900e+02   1.253403236605e-06   9.386041537406e-03  -2.005234026622e-08  -5.539194426805e-06  -2.152431493947e-08   3.464212512391e-01  -6.464971596369e-05  -1.058385760854e+04   7.071206673027e-01  -9.472548643681e-08   7.070928947977e-01   2.587924370318e-08   8.999421260926e+01
  2.960000000000e+01   1.535173235594e+02   1.260259418483e-06   9.391417333079e-03  -2.018209512688e-08  -5.616702669791e-06  -2.202465038362e-08   3.479681518475e-01  -6.603715195642e-05  -1.059922963326e+04   7.071208645057e-01  -9.620654552401e-08   7.070926975869e-01   2.582069150771e-08   8.999416873731e+01
  2.970000000000e+01   1.531107035991e+02   1.266850494402e-06   9.397181490385e-03  -2.030906795776e-08  -5.695372458304e-06  -2.253726942817e-08   3.495226141657e-01  -6.745368185927e-05  -1.061456104228e+04   7.071210644694e-01  -9.771004887735e-08   7.070924976152e-01   2.574877237966e-08   8.999412418027e+01
  2.980000000000e+01   1.527031603747e+02   1.273160034757e-06   9.403342281015e-03  -2.043307206416e-08  -5.775222725734e-06  -2.306249118674e-08   3.510847483476e-01  -6.889992838407e-05  -1.062985174311e+04   7.071212672351e-01  -9.923633474959e-08   7.070922948412e-01   2.566294477278e-08   8.999407892575e+01
  2.990000000000e+01   1.522946969514e+02   1.279170916418e-06   9.409908140607e-03  -2.055391316415e-08  -5.856272731975e-06  -2.360064350237e-08   3.526546660766e-01  -7.037652828565e-05  -1.064510164358e+04   7.071214728450e-01  -1.007857460948e-07   7.070920892228e-01   2.556264897083e-08   8.999403296187e+01
  3.000000000000e+01   1.518853163942e+02   1.284865295898e-06   9.416887672275e-03  -2.067138911209e-08  -5.938542069236e-06  -2.415206319733e-08   3.542324805886e-01  -7.188413269943e-05  -1.066031065182e+04   7.071216813419e-01  -1.023586306081e-07   7.070918807172e-01   2.544730650152e-08   8.999398627564e+01
  3.010000000000e+01   1.514750217679e+02   1.290224581504e-06   9.424289650217e-03  -2.078528961241e-08  -6.022050667949e-06  -2.471709633023e-08   3.558183066951e-01  -7.342340748767e-05  -1.067547867628e+04   7.071218927691e-01  -1.039553407649e-07   7.070916692810e-01   2.531631953142e-08   8.999393885493e+01
  3.020000000000e+01   1.510638161371e+02   1.295229404448e-06   9.432123023407e-03  -2.089539592338e-08  -6.106818802787e-06  -2.529609846079e-08   3.574122608067e-01  -7.499503359464e-05  -1.069060562570e+04   7.071221071709e-01  -1.055762338582e-07   7.070914548700e-01   2.516907024138e-08   8.999389068667e+01
  3.030000000000e+01   1.506517025658e+02   1.299859588853e-06   9.440396919364e-03  -2.100148055062e-08  -6.192867098781e-06  -2.588943492247e-08   3.590144609578e-01  -7.659970741082e-05  -1.070569140913e+04   7.071223245922e-01  -1.072216720360e-07   7.070912374393e-01   2.500492018189e-08   8.999384175720e+01
  3.040000000000e+01   1.502386841182e+02   1.304094120632e-06   9.449120648015e-03  -2.110330692978e-08  -6.280216537553e-06  -2.649748110303e-08   3.606250268302e-01  -7.823814114653e-05  -1.072073593594e+04   7.071225450785e-01  -1.088920223358e-07   7.070910169432e-01   2.482320960749e-08   8.999379205318e+01
  3.050000000000e+01   1.498247638579e+02   1.307911115196e-06   9.458303705640e-03  -2.120062909825e-08  -6.368888463653e-06  -2.712062273358e-08   3.622440797788e-01  -7.991106321512e-05  -1.073573911578e+04   7.071227686762e-01  -1.105876567196e-07   7.070907933354e-01   2.462325678980e-08   8.999374156120e+01
  3.060000000000e+01   1.494099448484e+02   1.311287783933e-06   9.467955778909e-03  -2.129319135531e-08  -6.458904591009e-06  -2.775925618601e-08   3.638717428565e-01  -8.161921862612e-05  -1.075070085863e+04   7.071229954325e-01  -1.123089521059e-07   7.070905665687e-01   2.440435730836e-08   8.999369026715e+01
  3.070000000000e+01   1.489942301529e+02   1.314200399418e-06   9.478086749008e-03  -2.138072791053e-08  -6.550287009488e-06  -2.841378877937e-08   3.655081408398e-01  -8.336336938841e-05  -1.076562107478e+04   7.071232253954e-01  -1.140562904011e-07   7.070903365953e-01   2.416578331853e-08   8.999363815621e+01
  3.080000000000e+01   1.485776228342e+02   1.316624259314e-06   9.488706695863e-03  -2.146296251982e-08  -6.643058191579e-06  -2.908463909522e-08   3.671534002555e-01  -8.514429492394e-05  -1.078049967479e+04   7.071234586134e-01  -1.158300585285e-07   7.070901033664e-01   2.390678279581e-08   8.999358521399e+01
  3.090000000000e+01   1.481601259551e+02   1.318533648902e-06   9.499825902454e-03  -2.153960810882e-08  -6.737240999184e-06  -2.977223730243e-08   3.688076494066e-01  -8.696279249205e-05  -1.079533656957e+04   7.071236951361e-01  -1.176306484566e-07   7.070898668324e-01   2.362657875570e-08   8.999353142573e+01
  3.100000000000e+01   1.477417425778e+02   1.319901802188e-06   9.511454859236e-03  -2.161036638316e-08  -6.832858690534e-06  -3.047702549154e-08   3.704710184000e-01  -8.881967762487e-05  -1.081013167031e+04   7.071239350138e-01  -1.194584572245e-07   7.070896269432e-01   2.332436844842e-08   8.999347677605e+01
  3.110000000000e+01   1.473224757644e+02   1.320700861538e-06   9.523604268651e-03  -2.167492742510e-08  -6.929934927222e-06  -3.119945801908e-08   3.721436391736e-01  -9.071578457399e-05  -1.082488488851e+04   7.071241782976e-01  -1.213138869654e-07   7.070893836474e-01   2.299932252754e-08   8.999342124951e+01
  3.120000000000e+01   1.469023285767e+02   1.320901835793e-06   9.536285049750e-03  -2.173296927617e-08  -7.028493781361e-06  -3.194000186212e-08   3.738256455243e-01  -9.265196676871e-05  -1.083959613598e+04   7.071244250396e-01  -1.231973449285e-07   7.070891368932e-01   2.265058419185e-08   8.999336483039e+01
  3.130000000000e+01   1.464813040762e+02   1.320474556776e-06   9.549508342918e-03  -2.178415750519e-08  -7.128559742863e-06  -3.269913698332e-08   3.755171731367e-01  -9.462909728625e-05  -1.085426532485e+04   7.071246752925e-01  -1.251092434983e-07   7.070888866277e-01   2.227726829940e-08   8.999330750250e+01
  3.140000000000e+01   1.460594053241e+02   1.319387634169e-06   9.563285514704e-03  -2.182814476130e-08  -7.230157726850e-06  -3.347735670691e-08   3.772183596119e-01  -9.664806933426e-05  -1.086889236752e+04   7.071249291102e-01  -1.270500002111e-07   7.070886327971e-01   2.187846045296e-08   8.999324924908e+01
  3.150000000000e+01   1.456366353814e+02   1.317608408662e-06   9.577628162769e-03  -2.186457031139e-08  -7.333313081186e-06  -3.427516810573e-08   3.789293444968e-01  -9.870979674579e-05  -1.088347717674e+04   7.071251865471e-01  -1.290200377696e-07   7.070883753469e-01   2.145321605590e-08   8.999319005338e+01
  3.160000000000e+01   1.452129973087e+02   1.315102903340e-06   9.592548120939e-03  -2.189305956139e-08  -7.438051594145e-06  -3.509309239992e-08   3.806502693143e-01  -1.008152144874e-04  -1.089801966552e+04   7.071254476589e-01  -1.310197840541e-07   7.070881142214e-01   2.100055933756e-08   8.999312989821e+01
  3.170000000000e+01   1.447884941663e+02   1.311835773206e-06   9.608057464376e-03  -2.191322356093e-08  -7.544399502211e-06  -3.593166536738e-08   3.823812775935e-01  -1.029652791802e-04  -1.091251974722e+04   7.071257125019e-01  -1.330496721314e-07   7.070878493644e-01   2.051948234706e-08   8.999306876596e+01
  3.180000000000e+01   1.443631290143e+02   1.307770252803e-06   9.624168514873e-03  -2.192465849078e-08  -7.652383498005e-06  -3.679143776654e-08   3.841225149007e-01  -1.051609696352e-04  -1.092697733548e+04   7.071259811335e-01  -1.351101402599e-07   7.070875807183e-01   2.000894391462e-08   8.999300663890e+01
  3.190000000000e+01   1.439369049123e+02   1.302868101840e-06   9.640893846260e-03  -2.192694513233e-08  -7.762030738359e-06  -3.767297577164e-08   3.858741288710e-01  -1.074032874020e-04  -1.094139234425e+04   7.071262536120e-01  -1.372016318921e-07   7.070873082248e-01   1.946786857922e-08   8.999294349867e+01
  3.200000000000e+01   1.435098249200e+02   1.297089548752e-06   9.658246289943e-03  -2.191964831876e-08  -7.873368852522e-06  -3.857686142108e-08   3.876362692402e-01  -1.096932573324e-04  -1.095576468778e+04   7.071265299967e-01  -1.393245956732e-07   7.070870318248e-01   1.889514548161e-08   8.999287932673e+01
  3.210000000000e+01   1.430818920963e+02   1.290393232118e-06   9.676238940566e-03  -2.190231636699e-08  -7.986425950502e-06  -3.950369307904e-08   3.894090878775e-01  -1.120319281582e-04  -1.097009428065e+04   7.071268103480e-01  -1.414794854363e-07   7.070867514578e-01   1.828962722149e-08   8.999281410365e+01
  3.220000000000e+01   1.426531095002e+02   1.282736139853e-06   9.694885161803e-03  -2.187448048994e-08  -8.101230631566e-06  -4.045408591101e-08   3.911927388185e-01  -1.144203730856e-04  -1.098438103772e+04   7.071270947269e-01  -1.436667601935e-07   7.070864670626e-01   1.765012867763e-08   8.999274781054e+01
  3.230000000000e+01   1.422234801902e+02   1.274073546085e-06   9.714198592284e-03  -2.183565418833e-08  -8.217811992862e-06  -4.142867237335e-08   3.929873782991e-01  -1.168596904033e-04  -1.099862487417e+04   7.071273831960e-01  -1.458868841232e-07   7.070861785769e-01   1.697542578990e-08   8.999268042694e+01
  3.240000000000e+01   1.417930072245e+02   1.264358945637e-06   9.734193151658e-03  -2.178533262135e-08  -8.336199638209e-06  -4.242810271764e-08   3.947931647895e-01  -1.193510041086e-04  -1.101282570547e+04   7.071276758183e-01  -1.481403265525e-07   7.070858859373e-01   1.626425430176e-08   8.999261193315e+01
