  Time[s]              u[ft/s]            v[ft/s]                w[ft/s]              p[rad/s]             q[rad/s]             r[rad/s]             x[ft]                y[ft]                z[ft]                e0                   ex                   ey                   ez
  6.000000000000e-02  -2.658375551690e+02  -5.136588191958e+01  -1.275604872075e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.791476097664e+01   3.377953352669e-02  -6.490798360118e+00  -1.342376942677e-01  -1.878096095927e-01   7.187748155843e-01   6.557967156973e-01
  6.500000000000e-02  -2.387367791980e+02   4.378556144721e+00  -1.804957414613e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.940657912824e+01   3.999485290642e-02  -6.608055656726e+00  -2.706390469933e-01  -1.832884041029e-01   6.953749974032e-01   6.400094952372e-01
  7.000000000000e-02  -1.920769657721e+02   5.626532738664e+01  -2.226468053924e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   2.089870921369e+01   4.673739515592e-02  -6.724101252752e+00  -4.017838767429e-01  -1.752072650305e-01   6.584692037561e-01   6.117916395360e-01
  7.500000000000e-02  -1.294468130555e+02   1.002680007866e+02  -2.507387751008e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   2.239128956116e+01   5.387758274949e-02  -6.839180392120e+00  -5.251250128535e-01  -1.637231493242e-01   6.087742418212e-01   5.716912134757e-01
  8.000000000000e-02  -5.567303640024e+01   1.329642304620e+02  -2.625585667141e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   2.388429628978e+01   6.120068183679e-02  -6.953582018836e+00  -6.382668528008e-01  -1.490591085092e-01   5.472553173725e-01   5.204870720787e-01
  8.500000000000e-02   2.352723509263e+01   1.518231348603e+02  -2.571229421247e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   2.537750175924e+01   6.844036674345e-02  -7.067452669279e+00  -7.390118909700e-01  -1.314999564441e-01   4.751072879660e-01   4.591737331088e-01
  9.000000000000e-02   1.019727847113e+02   1.554141662570e+02  -2.348043235217e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   2.687061795231e+01   7.542917244491e-02  -7.180647739049e+00  -8.254033998689e-01  -1.113867374935e-01   3.937314556976e-01   3.889420609462e-01
  9.500000000000e-02   1.735342494760e+02   1.434875911092e+02  -1.973307506083e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   2.836348871265e+01   8.219686530276e-02  -7.292862799690e+00  -8.957634348028e-01  -8.911010256077e-02   3.047083502772e-01   3.111561369067e-01
  1.000000000000e-01   2.326373432836e+02   1.169850305565e+02  -1.476239931877e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   2.985608532711e+01   8.891128422888e-02  -7.403838886145e+00  -9.487254238646e-01  -6.510272163355e-02   2.097670310430e-01   2.273267652429e-01
  1.050000000000e-01   2.746941210581e+02   7.797403934617e+01  -8.955316584390e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   3.134842448509e+01   9.578374478795e-02  -7.513428633963e+00  -9.832607102579e-01  -3.983088021115e-02   1.107515041490e-01   1.390821294100e-01
  1.100000000000e-01   2.964506868174e+02   2.949022501027e+01  -2.762831544518e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   3.284052207773e+01   1.030046259501e-01  -7.621582232704e+00  -9.986985314332e-01  -1.378542283289e-02   9.584907193633e-03   4.813616852681e-02
  1.150000000000e-01   2.962322610247e+02  -2.469853793268e+01   3.335011666265e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   3.433238133973e+01   1.107100333193e-01  -7.728317566500e+00  -9.947390469922e-01   1.252778039272e-02  -9.176784308671e-02  -4.374471175538e-02
  1.200000000000e-01   2.740680752151e+02  -8.038481226634e+01   8.866222368413e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   3.582399844138e+01   1.189699503968e-01  -7.833695380848e+00  -9.714591623247e-01   3.859765909308e-02  -1.913382145778e-01  -1.347759474169e-01
  1.250000000000e-01   2.316857619380e+02  -1.332477780568e+02   1.340326699442e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   3.731537425911e+01   1.277904619539e-01  -7.937802566080e+00  -9.293110348686e-01   6.391786893830e-02  -2.871922937641e-01  -2.231894769124e-01
  1.300000000000e-01   1.723750732945e+02  -1.791871093545e+02   1.659597204373e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   3.880652402590e+01   1.371254900076e-01  -8.040741843279e+00  -8.691132920071e-01   8.799662615487e-02  -3.774683473194e-01  -3.072680814894e-01
  1.350000000000e-01   1.007324246133e+02  -2.146378756431e+02   1.819837735662e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   4.029747728359e+01   1.468954072964e-01  -8.142625441617e+00  -7.920351311736e-01   1.103662592348e-01  -4.604129817670e-01  -3.853787380048e-01
  1.400000000000e-01   2.230838543468e+01  -2.368424471667e+02   1.808774346496e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   4.178826290528e+01   1.570145965058e-01  -8.243570347656e+00  -6.995736109833e-01   1.305922923215e-01  -5.344151988972e-01  -4.560043364424e-01
  1.450000000000e-01  -5.681857363167e+01  -2.440628854085e+02   1.627475829750e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   4.327888476030e+01   1.674353497642e-01  -8.343687226122e+00  -5.935245744559e-01   1.482818838489e-01  -5.980376854977e-01  -5.177731460943e-01
  1.500000000000e-01  -1.305220195126e+02  -2.357204753329e+02   1.290312490554e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   4.476930840610e+01   1.781932481988e-01  -8.443043723880e+00  -4.759477690772e-01   1.630914565353e-01  -6.500447296694e-01  -5.694854580984e-01
  1.550000000000e-01  -1.931112137473e+02  -2.124447028535e+02   8.236737996264e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   4.625947536916e+01   1.893966657972e-01  -8.541611948764e+00  -3.491268411576e-01   1.747333705358e-01  -6.894262215213e-01  -6.101368868644e-01
  1.600000000000e-01  -2.397603894412e+02  -1.760239739755e+02   2.637882328238e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   4.774934179439e+01   2.011586051450e-01  -8.639261566799e+00  -2.155249815019e-01   1.829815101450e-01  -7.154172720896e-01  -6.389378778151e-01
  1.650000000000e-01  -2.668707552290e+02  -1.292659656685e+02  -3.460247554236e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   4.923892292811e+01   2.135471424982e-01  -8.735811518326e+00  -7.773708386601e-02   1.876756755419e-01  -7.275130694315e-01  -6.553290425533e-01
  1.700000000000e-01  -2.723468354268e+02  -7.578033422973e+01  -9.586271377316e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   5.072831971248e+01   2.265794821500e-01  -8.831100589294e+00   6.156065459359e-02   1.887246942771e-01  -7.254786833497e-01  -6.589920236050e-01
  1.750000000000e-01  -2.557592657495e+02  -1.970034667920e+01  -1.526665890319e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   5.221771200255e+01   2.402341103290e-01  -8.925051512291e+00   1.996627119862e-01   1.861081920702e-01  -7.093536283159e-01  -6.498556777192e-01
  1.800000000000e-01  -2.183785947741e+02   3.463514549434e+01  -2.006205148141e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   5.370731677265e+01   2.544572457764e-01  -9.017715019567e+00   3.338867899105e-01   1.798769885235e-01  -6.794510959699e-01  -6.280974576278e-01
  1.850000000000e-01  -1.630776436962e+02   8.301484745664e+01  -2.360077365505e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   5.519731900284e+01   2.691510207954e-01  -9.109280153374e+00   4.616259106129e-01   1.701521100671e-01  -6.363518721014e-01  -5.941399654308e-01
  1.900000000000e-01  -9.411267472958e+01   1.216797423276e+02  -2.560654687995e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   5.668778484091e+01   2.841446839771e-01  -9.200030833880e+00   5.803990512184e-01   1.571224393059e-01  -5.808930562630e-01  -5.486427445466e-01
  1.950000000000e-01  -1.681027153792e+01   1.476255106844e+02  -2.591851560531e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   5.817858305617e+01   2.991859112411e-01  -9.290210312347e+00   6.878993315884e-01   1.410410464247e-01  -5.141518031092e-01  -4.924894696521e-01
  2.000000000000e-01   6.281580204803e+01   1.588599106154e+02  -2.450592912270e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   5.966942827839e+01   3.140375154967e-01  -9.379820104089e+00   7.820388198707e-01   1.222202739057e-01  -4.374244012480e-01  -4.267707834164e-01
  2.050000000000e-01   1.385419689754e+02   1.545446917764e+02  -2.147583960802e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   6.116008603733e+01   3.286298780434e-01  -9.468607135242e+00   8.609890855051e-01   1.010256700242e-01  -3.522010959463e-01  -3.527631133822e-01
  2.100000000000e-01   2.044586131003e+02   1.350362660267e+02  -1.706421672622e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   6.265047054113e+01   3.430742964763e-01  -9.556274192530e+00   9.232167120391e-01   7.786888895264e-02  -2.601371446997e-01  -2.719038804292e-01
  2.150000000000e-01   2.554398869724e+02   1.018615842908e+02  -1.161485776102e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   6.414058054072e+01   3.575711050309e-01  -9.642617853016e+00   9.675130800044e-01   5.319969536855e-02  -1.630206678410e-01  -1.857635803326e-01
  2.200000000000e-01   2.875349227657e+02   5.760477967580e+01  -5.551479661332e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   6.563043294270e+01   3.723269534135e-01  -9.727543578919e+00   9.930178413948e-01   2.749722885953e-02  -6.273791861340e-02  -9.601528066624e-02
  2.250000000000e-01   2.982657920734e+02   5.707255644382e+00   6.554584977195e+00  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   6.712003621485e+01   3.875067717808e-01  -9.811039005673e+00   9.992356298095e-01   1.260697792337e-03   3.876335274800e-02  -4.402125500899e-03
  2.300000000000e-01   2.868133874452e+02  -4.979977093192e+01   6.525175168024e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   6.860938884735e+01   4.032127625931e-01  -9.893145519916e+00   9.860456817114e-01  -2.500031660456e-02   1.395117293608e-01   8.729652096196e-02
  2.350000000000e-01   2.540768754153e+02  -1.046081233166e+02   1.160366916634e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   7.009848904871e+01   4.194808266706e-01  -9.973937718096e+00   9.537041819277e-01  -5.077575762520e-02   2.375504177035e-01   1.772996342406e-01
  2.400000000000e-01   2.026011484638e+02  -1.544661978717e+02   1.549870296917e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   7.158734634021e+01   4.362884364086e-01  -1.005351043553e+01   9.028392878410e-01  -7.556499970435e-02   3.309752535968e-01   2.638591216672e-01
  2.450000000000e-01   1.363778416668e+02  -1.955066406083e+02   1.790993050842e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   7.307598714435e+01   4.535702465972e-01  -1.013197097150e+01   8.344389289134e-01  -9.888657185755e-02   4.179716859827e-01   3.452937748575e-01
  2.500000000000e-01   6.053731525368e+01  -2.245420991966e+02   1.865192387124e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   7.456444709187e+01   4.712404737637e-01  -1.020943422224e+01   7.498316185083e-01  -1.202875090889e-01   4.968500201822e-01   4.200219231113e-01
  2.550000000000e-01  -1.904366704991e+01  -2.393084093858e+02   1.766881886520e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   7.605274855654e+01   4.892277048689e-01  -1.028601671559e+01   6.506606506966e-01  -1.393521501376e-01   5.660782361156e-01   4.865921535316e-01
  2.600000000000e-01  -9.619856662408e+01  -2.386420659506e+02   1.503949289817e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   7.754087768505e+01   5.075239395035e-01  -1.036181476510e+01   5.388521832104e-01  -1.557102106896e-01   6.243117440721e-01   5.437115011968e-01
