  Time[s]              udot                vdot                 wdot                  pdot               qdot                 rdot                 xdot                  ydot                 zdot                   e0dot                exdot               eydot              ezdot       
  2.000000000000e-01  -4.333079855895e-02  -1.806345514757e-08  -4.164052132169e-03   1.036692179063e-10   2.797986728797e-06   9.347987804598e-10   1.122099536403e-03  -2.905853638161e-11  -2.199943634568e+02   2.676809328452e-11   1.348861321712e-07  -3.296041145998e-11   1.348961334905e-07
  2.000000000000e-01  -5.198032873827e-02  -2.858406230392e-08  -4.038186562293e-03   1.498220934617e-10   3.282266684337e-06   1.262981651457e-09   1.334515592063e-03  -6.102696042394e-11  -2.199921971416e+02   4.231772831730e-11   1.837996933622e-07  -5.253134468835e-11   1.838133251882e-07

  3.000000000000e-01  -5.198034210771e-02  -2.813745217830e-08  -4.037905040621e-03   1.488632826621e-10   3.281927011369e-06   1.266942687516e-09   1.334400580021e-03  -5.864899688141e-11  -2.199921970103e+02   4.164973392701e-11   1.841686937516e-07  -5.167586198212e-11   1.841823527778e-07
  3.000000000000e-01  -6.062338013416e-02  -4.153627126648e-08  -3.909970045085e-03   2.058091879897e-10   3.735055736586e-06   1.653543026682e-09   1.541833006925e-03  -1.034824538702e-10  -2.199895979782e+02   6.141384426848e-11   2.421833603316e-07  -7.670474476451e-11   2.422013283728e-07
  3.000000000000e-01  -6.061854709348e-02  -4.555437435587e-08  -3.908636761561e-03   2.211169067467e-10   3.705382905298e-06   1.699704851417e-09   1.537209167154e-03  -1.303129138398e-10  -2.199891658268e+02   6.724107572145e-11   2.501933220212e-07  -8.454582472597e-11   2.502118863896e-07
  3.000000000000e-01  -6.925503115631e-02  -6.385931766563e-08  -3.780168951876e-03   2.995892653606e-10   4.129809638356e-06   2.120054398392e-09   1.740382664337e-03  -2.253371791707e-10  -2.199861351265e+02   9.392319401766e-11   3.151688935998e-07  -1.195891046720e-10   3.151922906716e-07

  4.000000000000e-01  -6.925504313764e-02  -6.351362251680e-08  -3.779911382459e-03   2.977713951469e-10   4.129417965655e-06   2.124163768173e-09   1.740263422377e-03  -2.196550156849e-10  -2.199861349941e+02   9.344981679731e-11   3.155242989292e-07  -1.188281638177e-10   3.155477221312e-07
  4.000000000000e-01  -7.788501194364e-02  -8.573749794415e-08  -3.650148021990e-03   3.919660963396e-10   4.523961462281e-06   2.590652451207e-09   1.938818343817e-03  -3.458661671698e-10  -2.199826722279e+02   1.257345893797e-10   3.885200669061e-07  -1.616435308150e-10   3.885489263465e-07
  4.000000000000e-01  -7.788015292628e-02  -9.049591169324e-08  -3.649520207762e-03   4.141279270414e-10   4.495655405055e-06   2.624288243130e-09   1.934569121659e-03  -4.028375378693e-10  -2.199822407299e+02   1.323155117403e-10   3.954944153793e-07  -1.715553504445e-10   3.955237969605e-07
  4.000000000000e-01  -8.650355220935e-02  -1.180698216592e-07  -3.519855775026e-03   5.377986109123e-10   4.863013904842e-06   3.112035484668e-09   2.129245602760e-03  -6.231017636362e-10  -2.199783469515e+02   1.715867984753e-10   4.744637939169e-07  -2.262552964884e-10   4.744990692019e-07

  5.000000000000e-01  -8.650356293362e-02  -1.178243315618e-07  -3.519621809550e-03   5.354616787253e-10   4.862579302862e-06   3.116190549827e-09   2.129123602771e-03  -6.131597974525e-10  -2.199783468181e+02   1.713355693912e-10   4.748039774333e-07  -2.255678714381e-10   4.748392776755e-07
